468.760284,21.109666666666666,46.794323,18034,4161
468.76236,21.137,107.962646,18034,4161
468.762665,21.163999999999998,206.920029,18034,4161
468.83551,21.163999999999998,1.333689,18034,4161
468.717499,21.191,5.327936,18034,4161
468.76239,21.191,119.421761,18034,4161
468.831665,21.191,2.049472,18034,4161
468.72113,21.2165,5.159774,18034,4161
468.761292,21.2165,54.776466,18034,4161
468.811371,21.2165,1.717545,18034,4161
468.752869,21.241833333333332,28.099958,18034,4161
468.749573,21.267333333333333,26.486431,18034,4161
468.785156,21.267333333333333,4.237928,18034,4161
468.753998,21.29283333333333,32.025726,18034,4161
468.791443,21.29283333333333,1.076692,18034,4161
468.750366,21.31833333333333,37.177872,18034,4161
468.712555,21.343833333333336,1.472976,18034,4161
468.748016,21.343833333333336,31.748783,18034,4161
468.781738,21.343833333333336,1.572817,18034,4161
468.71994,21.36916666666667,2.905602,18034,4161
468.753693,21.36916666666667,26.133219,18034,4161
468.753204,21.394333333333336,26.368565,18034,4161
468.781494,21.394333333333336,5.221302,18034,4161
468.702942,21.419666666666668,1.13776,18034,4161
468.751434,21.419666666666668,33.272102,18034,4161
849.5354,95.77883333333332,1.245598,18034,4161
849.51123,95.80433333333333,1.245579,18034,4161
