873.782654,67.64116666666666,99.660225,4463,638
873.782166,67.66716666666667,68.755905,4463,638
873.787537,67.69283333333334,70.338699,4463,638
873.781555,67.71866666666666,74.518791,4463,638
873.783203,67.74466666666666,52.517448,4463,638
873.783997,67.7705,91.582069,4463,638
873.782471,67.79633333333334,88.340553,4463,638
873.784851,67.82233333333333,92.143791,4463,638
873.782471,67.84816666666667,62.932396,4463,638
873.782959,67.87433333333334,124.654045,4463,638
873.784241,67.90066666666667,104.020378,4463,638
873.781311,67.92683333333333,157.189163,4463,638
873.785034,67.95283333333333,154.91571,4463,638
873.784058,67.979,167.585831,4463,638
873.78302,68.00516666666667,184.898407,4463,638
873.783386,68.03116666666666,172.54895,4463,638
873.782593,68.05733333333333,191.11412,4463,638
873.78302,68.0835,155.034637,4463,638
873.784058,68.1095,143.27916,4463,638
873.781494,68.13550000000001,91.32309,4463,638
873.781311,68.16133333333333,82.349609,4463,638
873.781189,68.18716666666667,89.07029,4463,638
873.780579,68.21300000000001,83.94619,4463,638
873.782227,68.239,85.128021,4463,638
873.782288,68.265,63.525555,4463,638
873.782898,68.291,67.507469,4463,638
873.786011,68.31700000000001,62.471153,4463,638
873.785339,68.343,86.291069,4463,638
873.781372,68.36933333333333,60.584782,4463,638
873.780212,68.3955,69.215286,4463,638
873.78241,68.422,57.716629,4463,638
873.782288,68.44833333333332,69.016991,4463,638
873.782166,68.475,68.676186,4463,638
873.779846,68.50133333333333,54.033333,4463,638
873.784302,68.52766666666666,57.346294,4463,638
873.78302,68.55416666666666,50.458755,4463,638
873.780762,68.58083333333335,69.376144,4463,638
873.78418,68.60766666666667,81.799843,4463,638
873.779846,68.63433333333334,72.034134,4463,638
873.779663,68.66116666666667,62.984509,4463,638
873.779358,68.68783333333334,65.124947,4463,638
873.779846,68.71416666666667,51.314812,4463,638
873.78125,68.74083333333333,46.65234,4463,638
873.782288,68.76733333333333,49.061954,4463,638
873.781921,68.79383333333334,34.988686,4463,638
873.779785,68.8205,54.095936,4463,638
873.783752,68.84733333333334,59.349663,4463,638
873.782532,68.874,54.56179,4463,638
873.780701,68.90116666666667,40.119022,4463,638
773.566101,100.35616666666667,143.249252,4463,638
773.647156,100.35616666666667,1.288865,4463,638
773.567749,100.38266666666667,152.121536,4463,638
773.645325,100.38266666666667,1.611076,4463,638
773.566284,100.409,157.804672,4463,638
773.565979,100.43566666666668,161.492615,4463,638
773.566162,100.46216666666666,158.561508,4463,638
773.566833,100.48866666666666,171.095764,4463,638
773.566711,100.51516666666666,196.936676,4463,638
773.56604,100.5415,166.16452,4463,638
773.624207,100.5415,2.998145,4463,638
773.565002,100.56783333333333,246.604202,4463,638
773.567261,100.5945,206.512009,4463,638
773.566589,100.62100000000001,193.893234,4463,638
773.567139,100.64750000000001,232.979507,4463,638
773.567017,100.67383333333333,230.704437,4463,638
773.565613,100.70033333333335,286.360077,4463,638
773.566528,100.72666666666667,210.812378,4463,638
773.564819,100.75316666666666,222.470444,4463,638
773.566223,100.77950000000001,213.568665,4463,638
773.496521,100.806,2.610872,4463,638
773.56604,100.806,218.771072,4463,638
773.648376,100.806,3.13178,4463,638
773.508362,100.83216666666667,5.663768,4463,638
773.566284,100.83216666666667,244.517563,4463,638
773.565796,100.8585,275.982941,4463,638
773.567139,100.88483333333333,218.928253,4463,638
773.566284,100.911,225.651001,4463,638
773.636536,100.911,1.104169,4463,638
773.487305,100.93716666666666,2.858387,4463,638
773.565857,100.93716666666666,221.000793,4463,638
773.633728,100.93716666666666,5.145607,4463,638
773.566284,100.96350000000001,217.25647,4463,638
773.567749,100.98966666666666,215.713837,4463,638
773.631165,100.98966666666666,5.791952,4463,638
773.499939,101.01566666666666,6.323864,4463,638
773.566467,101.01566666666666,212.234909,4463,638
773.5672,101.04183333333334,206.109421,4463,638
773.49884,101.06783333333333,2.852496,4463,638
773.566711,101.06783333333333,198.002991,4463,638
773.659851,101.06783333333333,3.803774,4463,638
